id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,sending network coverage,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,note1,note2,receiving network coverage,receiving method,cash pickup location,date,corridor
620160189,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IND,India,South Asia,Lower middle income,IBRD,G20,Commonwealth Bank,Bank,Bank account transfer,Internet,High,3-5 days,200,200,AUD,22,48.303,1.56,12.56,500,500,AUD,22,48.303,1.56,5.96,49.06994,yes,,,Medium,Bank account,,09/May/2016,AUSIND
620160190,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IND,India,South Asia,Lower middle income,IBRD,G20,Commonwealth Bank,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,200,200,AUD,30,48.303,1.56,16.56,500,500,AUD,30,48.303,1.56,7.56,49.06994,yes,,,Medium,Bank account,,09/May/2016,AUSIND
620160180,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IND,India,South Asia,Lower middle income,IBRD,G20,ANZ Bank,Bank,Bank account transfer,Internet,High,2 days,200,200,AUD,24,46.773,4.68,16.68,500,500,AUD,24,46.773,4.68,9.48,49.06994,yes,,,Medium,Bank account,,09/May/2016,AUSIND
620160181,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IND,India,South Asia,Lower middle income,IBRD,G20,ANZ Bank,Bank,Bank account transfer,"Bank branch,Call Center",High,2 days,200,200,AUD,32,46.773,4.68,20.68,500,500,AUD,32,46.773,4.68,11.08,49.06994,yes,,,Medium,Bank account,,09/May/2016,AUSIND
620160164,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,Citibank,Bank,Bank account transfer,"Bank branch,Internet",High,3-5 days,200,200,AUD,0,0.726,1.57,1.57,500,500,AUD,0,0.726,1.57,1.57,0.7376,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,12/May/2016,AUSIDN
620160174,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,Transferwise,Money Transfer Operator,Bank account transfer,Internet,High,3-5 days,200,200,AUD,2.96,9761.305,0.64,2.12,500,500,AUD,7.39,9761.305,0.64,2.12,9824.43147,yes,,,Low,Bank account,,12/May/2016,AUSIDN
620160795,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,Orbit Remit,Money Transfer Operator,Debit/credit card,Internet,High,Same day,200,200,AUD,4,9646.30341,1.81,3.81,500,500,AUD,4,9646.30341,1.81,2.61,9824.43147,yes,,,Low,Bank account,,12/May/2016,AUSIDN
620160163,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,Aussie Forex & Finance,Money Transfer Operator,Bank account transfer,"Agent,Internet",High,2 days,200,200,AUD,5,9650,1.78,4.28,500,500,AUD,5,9650,1.78,2.78,9824.43147,yes,,,Low,Cash,Agent,12/May/2016,AUSIDN
620160173,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,Ria,Money Transfer Operator,Cash,Agent,High,Same day,200,200,AUD,7,9670,1.57,5.07,500,500,AUD,7,9670,1.57,2.97,9824.43147,yes,,,High,Cash,Agent,12/May/2016,AUSIDN
620160177,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,Western Union,Money Transfer Operator,Bank account transfer,Internet,High,Less than one hour,200,200,AUD,5,9552.4589,2.77,5.27,500,500,AUD,10,9552.4589,2.77,4.77,9824.43147,yes,,,Low,Bank account,,12/May/2016,AUSIDN
620160168,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,mHITs Remit,Money Transfer Operator,Mobile money,Internet,High,Less than one hour,200,200,AUD,5,9445.84,3.85,6.35,500,500,AUD,5,9445.84,3.85,4.85,9824.43147,yes,,,High,Mobile wallet,,12/May/2016,AUSIDN
620160166,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,EZ Money Express,Money Transfer Operator,Bank account transfer,Agent,High,Same day,200,200,AUD,10,9650,1.78,6.78,500,500,AUD,10,9650,1.78,3.78,9824.43147,yes,,,Low,Bank account,,12/May/2016,AUSIDN
620160167,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,Kangaroo Service,Money Transfer Operator,Bank account transfer,Internet,High,Same day,200,200,AUD,10,9650,1.78,6.78,500,500,AUD,10,9650,1.78,3.78,9824.43147,yes,,,Low,Bank account,,12/May/2016,AUSIDN
620160799,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,WorldRemit,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,High,Same day,200,200,AUD,9.99,9562.31,2.67,7.66,500,500,AUD,11.99,9562.31,2.67,5.07,9824.43147,yes,,,High,Mobile wallet,,12/May/2016,AUSIDN
620160165,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,EZ Money Express,Money Transfer Operator,Cash,Agent,High,Same day,200,200,AUD,15,9650,1.78,9.28,500,500,AUD,25,9650,1.78,6.78,9824.43147,yes,,,High,Cash,Agent,12/May/2016,AUSIDN
620160786,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,Money2anywhere,Money Transfer Operator,Debit/credit card,Internet,High,3-5 days,200,200,AUD,12,9473.45,3.57,9.57,500,500,AUD,12,9473.45,3.57,5.97,9824.43147,yes,,,Low,Bank account,,12/May/2016,AUSIDN
620160170,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,200,200,AUD,15,9523.8213,3.06,10.56,500,500,AUD,25,9523.8213,3.06,8.06,9824.43147,yes,,,High,Cash,Agent,12/May/2016,AUSIDN
620160171,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,200,200,AUD,15,9523.8213,3.06,10.56,500,500,AUD,25,9523.8213,3.06,8.06,9824.43147,yes,,,High,Cash,Agent,12/May/2016,AUSIDN
620160179,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,Xpress Money,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,200,200,AUD,22,9446.58007,3.85,14.85,500,500,AUD,22,9446.58007,3.85,8.25,9824.43147,yes,,,High,Cash,Agent,12/May/2016,AUSIDN
620160175,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,Western Union,Money Transfer Operator,Cash,Agent,High,Next day,200,200,AUD,35,9552.4589,2.77,20.27,500,500,AUD,50,9552.4589,2.77,12.77,9824.43147,yes,,,High,Cash,Agent,12/May/2016,AUSIDN
620160176,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD,G20,Western Union,Money Transfer Operator,Bank account transfer,Internet,High,Less than one hour,200,200,AUD,35,9552.4589,2.77,20.27,500,500,AUD,50,9552.4589,2.77,12.77,9824.43147,yes,,,High,Cash,Agent,12/May/2016,AUSIDN
620160240,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Transferwise,Money Transfer Operator,Bank account transfer,Internet,High,3-5 days,200,200,AUD,2,0.736,0.14,1.14,500,500,AUD,2,0.736,0.14,0.54,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160225,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Citibank,Bank,Bank account transfer,Internet,High,3-5 days,200,200,AUD,0,0.7254,1.58,1.58,500,500,AUD,0,0.7254,1.58,1.58,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160227,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Citibank Global Transfers,Bank,Bank account transfer,"Bank branch,Call Center",High,Less than one hour,200,200,AUD,0,0.7254,1.58,1.58,500,500,AUD,0,0.7254,1.58,1.58,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160222,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Bank of Sydney,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,200,200,AUD,0,0.7069,4.09,4.09,500,500,AUD,0,0.7069,4.09,4.09,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account (same/partner bank),,11/May/2016,AUSLBN
620160233,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,200,200,AUD,8,1096.311673,1.55,5.55,500,500,AUD,15,1096.311673,1.55,4.55,1113.61613,yes,,,High,Cash,Agent,11/May/2016,AUSLBN
620160232,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,200,200,AUD,8,0.724471,1.7,5.7,500,500,AUD,15,0.724471,1.7,4.7,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,11/May/2016,AUSLBN
620160245,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Xpress Money,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,200,200,AUD,8,1090.44961,2.08,6.08,500,500,AUD,12,1090.44961,2.08,4.48,1113.61613,yes,,,High,Cash,Agent,11/May/2016,AUSLBN
620160244,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Xpress Money,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,200,200,AUD,8,0.70707,4.06,8.06,500,500,AUD,12,0.70707,4.06,6.46,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,11/May/2016,AUSLBN
620160241,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,200,200,AUD,14,0.7185,2.51,9.51,500,500,AUD,14,0.7185,2.51,5.31,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,11/May/2016,AUSLBN
620160220,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Bank of Sydney,Bank,Bank account transfer,Internet,High,3-5 days,200,200,AUD,15,0.7069,4.09,11.59,500,500,AUD,15,0.7069,4.09,7.09,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160231,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,HSBC,Bank,Bank account transfer,Internet,High,3-5 days,200,200,AUD,20,0.7209,2.19,12.19,500,500,AUD,20,0.7209,2.19,6.19,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160219,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Arab Bank,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,200,200,AUD,20,0.707,4.07,14.07,500,500,AUD,20,0.707,4.07,8.07,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160226,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Citibank,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,200,200,AUD,25,0.7254,1.58,14.08,500,500,AUD,25,0.7254,1.58,6.58,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160221,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Bank of Sydney,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,200,200,AUD,20,0.7069,4.09,14.09,500,500,AUD,20,0.7069,4.09,8.09,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160239,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Suncorp,Bank,Bank account transfer,Internet,High,3-5 days,200,200,AUD,20,0.7069,4.09,14.09,500,500,AUD,20,0.7069,4.09,8.09,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160230,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,HSBC,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,200,200,AUD,25,0.7209,2.19,14.69,500,500,AUD,25,0.7209,2.19,7.19,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160224,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,BankWest,Bank,Bank account transfer,Internet,High,3-5 days,200,200,AUD,20,0.7019,4.76,14.76,500,500,AUD,20,0.7019,4.76,8.76,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160237,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,St. George Bank,Bank,Bank account transfer,Internet,High,3-5 days,200,200,AUD,20,0.7004,4.97,14.97,500,500,AUD,20,0.7004,4.97,8.97,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160243,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Westpac,Bank,Bank account transfer,Internet,High,2 days,200,200,AUD,20,0.697,5.43,15.43,500,500,AUD,20,0.697,5.43,9.43,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160229,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Commonwealth Bank,Bank,Bank account transfer,Internet,High,3-5 days,200,200,AUD,22,1056.36,5.14,16.14,500,500,AUD,22,1056.36,5.14,9.54,1113.61613,yes,,,Low,Bank account,,11/May/2016,AUSLBN
620160234,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,National Australia Bank (NAB),Bank,Bank account transfer,Internet,High,3-5 days,200,200,AUD,22,0.6968,5.46,16.46,500,500,AUD,22,0.6968,5.46,9.86,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160218,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,ANZ Bank,Bank,Bank account transfer,Internet,High,2 days,200,200,AUD,24,0.7021,4.74,16.74,500,500,AUD,24,0.7021,4.74,9.54,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160238,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Suncorp,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,200,200,AUD,30,0.7069,4.09,19.09,500,500,AUD,30,0.7069,4.09,10.09,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160228,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Commonwealth Bank,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,200,200,AUD,30,1056.36,5.14,20.14,500,500,AUD,30,1056.36,5.14,11.14,1113.61613,yes,,,Low,Bank account,,11/May/2016,AUSLBN
620160235,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,National Australia Bank (NAB),Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,200,200,AUD,30,0.6968,5.46,20.46,500,500,AUD,30,0.6968,5.46,11.46,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160217,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,ANZ Bank,Bank,Bank account transfer,"Bank branch,Call Center",High,2 days,200,200,AUD,32,0.7021,4.74,20.74,500,500,AUD,32,0.7021,4.74,11.14,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160236,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,St. George Bank,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,200,200,AUD,32,0.7004,4.97,20.97,500,500,AUD,32,0.7004,4.97,11.37,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160242,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,Westpac,Bank,Bank account transfer,"Bank branch,Call Center",High,2 days,200,200,AUD,32,0.697,5.43,21.43,500,500,AUD,32,0.697,5.43,11.83,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
620160223,2016_2Q,AUS,Australia,..,High income: OECD,..,G20,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD,..,BankWest,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,200,200,AUD,35,0.7019,4.76,22.26,500,500,AUD,35,0.7019,4.76,11.76,0.73701,yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,AUSLBN
